,Close_GSPC,Receita,CMV,Lucro Bruto,Despesas Operacionais,EBITDA,Lucro Líquido,Margem Bruta,Margem EBITDA,Margem Líquida,Participação de Mercado,Taxa de Retenção de Clientes,CAC,LTV,Taxa de Churn,Número de Funcionários,Receita por Funcionário,Lucro por Funcionário,Investimentos em P&D,Capex,Nível de Inovação,ROI,ROE,Liquidez Corrente,Endividamento,Crescimento de Receita,Crescimento de Lucro Líquido,Crescimento de Número de Funcionários,Ciclo de Conversão de Caixa,Giro de Estoque,Eficiência Operacional,Date
10,3353.552998294932,4778376.724621451,1876074.8335456965,2902301.891075746,1360280.1561155005,1542021.7349602373,1084601.9416704222,0.6046859425558988,0.3236099097529459,0.22761542752890263,0.11309152877581477,0.7999918779387188,932.1167021758315,3586.6544317564985,0.20000812206128002,4999.999999999995,955.6753449242906,216.92038833408424,229526.18566207722,455005.9408046071,0.34095254521563034,1.6818686582437494,1.2337926062834228,2.2293729095811443,519936.3210529283,0.003917900524545731,-0.4276748502625809,0.0,60.21527896384667,6.194808532014484,3.9915457715404745,2020-09-24
11,3355.908649704493,4796419.082240949,1910402.1892404978,2886016.893000443,1359539.785790055,1526477.1072103796,1073668.4165080974,0.5992219683177311,0.31935428277287936,0.2246221744631641,0.11331693233550741,0.799110252192399,924.2283261831426,3574.214496722754,0.20088974780760002,4999.999999999995,959.2838164481901,214.7336833016193,230189.53534248762,451458.1658714266,0.3409005966316888,1.6716014747239716,1.2210472213753656,2.2312528159657417,522816.99131780537,0.003936936267204421,-0.48566136955529216,0.0,60.08141509939756,6.2549193255641375,4.047416790895405,2020-09-25
12,3358.4080307532827,4814341.745927295,1944264.9249907637,2870076.8209365224,1356654.209883356,1513422.611053158,1064486.3592396136,0.593956013716889,0.31562441029930066,0.22199871797399157,0.11345942566010814,0.7984924588837101,914.8012688328573,3554.345799356653,0.20150754111628882,4999.999999999995,962.8683491854592,212.89727184792253,231321.66989693439,449250.56408688973,0.3412702115443681,1.6599651812058127,1.2107675345354778,2.2262644628611743,524930.1196861297,0.003937919704417219,-0.5389588075764303,0.0,59.85957810882327,6.302925554808724,4.108021673440473,2020-09-28
13,3361.05700649908,4832165.178040087,1977443.1144564734,2854722.0635836045,1351917.217342701,1502804.8462408953,1057018.2100751163,0.5889157283843351,0.3124023430131738,0.21973243316392954,0.11352285904966182,0.7981122970313053,904.2646629390146,3528.776522042578,0.2018877029686937,4999.999999999995,966.4330356080177,211.40364201502305,232873.78977923607,448262.39556230727,0.3420141843648518,1.6472553787684907,1.2027780817161495,2.215326279882687,526373.8289851283,0.003923505296455493,-0.5875383667974035,0.0,59.56451432257897,6.3397846579884325,4.1724734842648825,2020-09-29
14,3363.860823871592,4849910.759902919,2009738.5243587252,2840172.2355441847,1345606.1605401288,1494566.0750040477,1051223.358369804,0.5841257243156053,0.3096696823696281,0.21781037916642704,0.11351104725442597,0.7979448241494851,893.0133801681983,3499.099528024271,0.20205517585051386,4999.999999999995,969.9821519805841,210.24467167396057,234799.27301462396,448378.6827318937,0.34308781174060127,1.6337475763081983,1.1969095000390653,2.1993021117284486,527240.6476950109,0.003896184243750959,-0.6313912885894251,0.0,59.209969063184715,6.366416491878035,4.239937647663627,2020-09-30
15,3366.8241240931834,4867600.738837876,2040973.9412992904,2826626.797538576,1337982.3487351548,1488644.4488034132,1047058.3021131747,0.579607672381225,0.30740761577109027,0.21621932388533843,0.11342776814331915,0.7979663314892075,881.4090437020778,3466.7763749530295,0.20203366851079146,4999.999999999995,973.5201477675755,209.4116604226347,237053.64351729339,449490.0927676202,0.34444883596346976,1.6196977071759426,1.1929984411584025,2.1790025542414595,527617.643563897,0.0038582886360737025,-0.6705280520901016,0.0,58.80871429836179,6.383703926528133,4.309630720501126,2020-10-01
16,3369.950955099616,4885258.17520003,2070992.4985801636,2814265.676619857,1329291.4415375087,1484974.2350823404,1044476.8074182741,0.5753803988371273,0.30559695174041784,0.21494576873442434,0.11327676137236928,0.7981543192790961,869.7810408999487,3433.1413284359046,0.20184568072090295,4999.999999999995,977.0516350400064,208.8953614836546,239594.53940795513,451492.81999406696,0.3460573883778172,1.6053426458153817,1.1908874846240303,2.1551862904714554,527586.5572227418,0.0038119956017102106,-0.7049775730700172,0.0,58.372576294169065,6.392493440006388,4.380819165574866,2020-10-02
17,3373.2447839607803,4902906.88941194,2099657.003023117,2803249.8863888136,1319763.8423698696,1483486.0440189359,1043430.0680109424,0.571459981835069,0.30421815509403183,0.21397597337685273,0.11306172705316202,0.7984874719664488,858.4275359612739,3399.405375583895,0.20151252803355027,4999.999999999995,980.5813778823883,208.68601360218827,242381.68133138667,454288.468303276,0.3478759327886246,1.590900724400664,1.190425051244707,2.1285614267368143,527223.9358002617,0.00375933145664139,-0.7347864027993218,0.0,57.91246326813935,6.393595713138756,4.452818124979043,2020-10-05
18,3376.7085093014343,4920571.408998147,2126849.261789251,2793722.147208885,1309615.091930602,1484107.0552782752,1043866.8647190614,0.567859847933048,0.30325138211504943,0.21329598046469975,0.11278632442128918,0.7989456334582469,847.6164825882229,3366.660238560151,0.20105436654175216,4999.999999999995,984.1142817996296,208.77337294381203,245376.84077398365,457783.9335696033,0.3498692088696086,1.5765722494742682,1.1914653164512785,2.0997868286864634,526601.266537861,0.0037021758537206005,-0.760017926914317,0.0,57.43839304241574,6.38778622425073,4.5249901934681995,2020-10-06
19,3380.3444737219356,4938276.915619669,2152469.4091985486,2785807.5064211097,1299046.2616564934,1486761.2447646083,1045733.7249618014,0.5645908686057202,0.30267651572641696,0.21289164037845065,0.11245417050479699,0.7995097823621637,837.5866366482153,3335.882388128165,0.20049021763783528,4999.999999999995,987.6553831239341,209.14674499236006,248543.80838131125,461891.28606457205,0.35200417557133595,1.5625400185848384,1.1938681236598756,2.0694734573617843,525785.1104045578,0.0036422659318516796,-0.7807515642840426,0.0,56.95952069688796,6.375805843908567,4.5967441918208705,2020-10-07
20,3384.1544762189783,4956049.192108506,2176435.2335494272,2779613.9585590684,1288244.3471854895,1491369.6113735712,1048975.0822388695,0.5616614567548168,0.3024732006640428,0.21274863596650084,0.11206883879263453,0.8001620072275735,828.5485688364588,3307.9370571999743,0.19983799277242556,4999.999999999995,991.2098384217015,209.79501644777366,251848.36227565538,466527.6528717245,0.35424995452933816,1.5489698369250258,1.1974988976351144,2.038185705258518,524837.2357119096,0.003581200465166967,-0.7970819658768629,0.0,56.484166222328696,6.358361429660531,4.667533940203216,2020-10-08
21,3388.139784606327,4973914.56950213,2198681.503938289,2775233.06556383,1277382.6618194298,1497850.4037443926,1053533.4356197556,0.5590776632195609,0.3026208786499301,0.21285250728465674,0.11163385790310207,0.8008854817865596,820.6856773384918,3283.5822543843547,0.1991145182134394,4999.999999999995,994.7829139004263,210.70668712395087,255258.23637357424,471615.100301475,0.3565777734722259,1.5360110339693254,1.202228557853292,2.006442732388673,523814.7517289403,0.003520444012205329,-0.809118213627054,0.0,56.01984217353,6.336126420778125,4.73685703153267,2020-10-09
22,3392.3011479355528,4991899.874077983,2219159.297079076,2772740.5769988964,1266621.229986786,1506119.347012103,1059349.5092329802,0.5568432732870847,0.3030988235653096,0.21318867633563673,0.11115271025229943,0.8016644401949242,814.155200492723,3263.4727775350207,0.1983355598050748,4999.9999999999945,998.379974815597,211.8699018465958,258743.0887034495,477080.51630596234,0.35896090962980354,1.523796980111915,1.207933431865586,1.974719802342431,522770.2422970652,0.0034613310650901917,-0.8169830193013894,0.0,55.57328132243956,6.309741432997333,4.804253604841573,2020-10-12
23,3396.638808916768,5010032.3743879795,2237835.3241228224,2772197.0502651455,1256107.1807053948,1516089.869559743,1066362.411755342,0.5549599032028464,0.3038861766237725,0.2137424718085722,0.11062883072257435,0.8024841522731962,809.0892294529733,3248.164227298823,0.19751584772680286,4999.9999999999945,1002.0064748775961,213.27248235106816,262274.4697230378,482855.4928939027,0.3613746331411837,1.5124456033044935,1.2144951686612524,1.9434496183500507,521751.89944501815,0.003405070198707566,-0.820811923365727,0.0,55.15046431129712,6.279814853259843,4.869305118640819,2020-10-13
24,3401.1525163393626,5028339.728292995,2254691.2574772043,2773648.470815779,1245975.1410451988,1527673.329770573,1074509.795901164,0.5534270966810475,0.30496198154440335,0.21449915381850831,0.11006560533097083,0.8033308987476404,805.5957208510149,3238.1170206639426,0.19666910125235867,4999.9999999999945,1005.6679456585993,214.9019591802326,265825.7906370219,488876.2085454416,0.3637961504629016,1.50205990569412,1.221800652030823,1.9130236593437768,520803.65700377675,0.00335274821988406,-0.8207524938515958,0.0,54.756647305770755,6.246923434454299,4.931633124283492,2020-10-14
25,3405.8415374927363,5046849.9299973715,2269723.057626094,2777126.8723712647,1236347.629590978,1540779.2427802798,1083728.0179115422,0.5522424214150492,0.306305219724913,0.2154439386459051,0.10946636989767754,0.8041919464912662,803.7595094591145,3233.7004045080894,0.19580805350873287,4999.9999999999945,1009.3699859994745,216.7456035823082,269372.2917145623,495083.3106270069,0.36620454777703004,1.4927284802610503,1.2297419139293055,1.8837935160197428,519965.32422148867,0.0033053343165649254,-0.8169635252227814,0.0,54.39638964809332,6.211612890157523,4.990898039328508,2020-10-15
26,3410.704670587037,5065591.25708341,2282940.299949115,2782650.957134283,1227335.4499050884,1555315.5072291875,1093952.2970435913,0.5514015655877902,0.30789484541477086,0.21656202347613845,0.1088344087144761,0.8050555237648365,803.6433208525715,3235.1964691467097,0.19494447623516264,4999.9999999999945,1013.1182514166823,218.79045940871805,272891.0106068484,501421.7978061615,0.36858073439929334,1.4845260274565788,1.2382160478393793,1.8560722268998822,519272.71937839803,0.0032636842069920717,-0.809614237241914,0.0,54.07358151019867,6.174398489375763,5.046797920904255,2020-10-16
27,3415.740257173894,5084592.217545871,2294365.501541188,2790226.71600467,1219038.0839901988,1571188.6320144644,1105116.875059693,0.550898434382203,0.30970982088833865,0.21783861113900083,0.10817295321318952,0.8059107954578759,805.2887840722603,3242.8041618811603,0.19408920454212314,4999.9999999999945,1016.9184435091743,221.02337501193836,276360.75066465,507840.90246645536,0.3709073861871823,1.477513871840873,1.2471251221345954,1.830135614393828,518757.8034017711,0.003228544288882095,-0.7988834738370543,0.0,53.791471546858126,6.135765651285919,5.099067239072233,2020-10-19
28,3420.946194567154,5103881.496826465,2304033.4480320895,2799848.0487943636,1211544.0857520255,1588303.9630423314,1117155.1757167426,0.5507252464916312,0.3117291516180025,0.2192589348482024,0.10748518063413055,0.8067478383296804,808.717444287171,3256.6433005469326,0.1932521616703186,4999.9999999999945,1020.7762993652933,223.4310351433483,279762.0492558685,514293.9731222785,0.3731688889480683,1.4717404787208153,1.2563760934425736,1.8062236208608247,518448.81348082254,0.003200555788604309,-0.7849589019682792,0.0,53.55269454881676,6.096170539976783,5.147475650190696,2020-10-20
29,3426.3199482636164,5123487.904848361,2311990.5204060003,2811497.384442348,1204931.4744620684,1606565.9099802724,1129999.964255397,0.5508726306302466,0.3139319214473061,0.22080828294087196,0.10677421269455001,0.8075576162503255,813.9317754569489,3276.758587061833,0.19244238374967362,4999.9999999999945,1024.6975809696723,225.9999928510792,283077.14608308824,520738.35683371365,0.3753512818473186,1.4672419707878392,1.2658807200082012,1.7845416446716298,518370.39668164164,0.0031802589103587593,-0.76803621049427,0.0,53.35929909592976,6.056040659190275,5.19182677027829,2020-10-21
30,3431.8585643637666,5143440.323050671,2318294.02182106,2825146.301229598,1199268.12822035,1625878.1730092415,1143583.506889321,0.5513297220434662,0.31629732776408326,0.22247202361705787,0.10604311425708512,0.8083319554416747,820.9161929944376,3303.1236209741837,0.19166804455832442,4999.9999999999945,1028.6880646101345,228.71670137786396,286289.95150112815,527135.2816213884,0.37744220081640967,1.464042644755769,1.275555475056831,1.765261876270422,518543.7435621177,0.0031680969853542613,-0.748318309038897,0.0,53.212775210298766,6.0157754470626825,5.231956948377696,2020-10-22
31,3437.5586819925143,5163767.651422958,2323011.5044289194,2840756.146994025,1194612.1774181472,1646143.9695758705,1157837.7302944344,0.5520842590183687,0.3188047166735914,0.22423562967922891,0.10529489199820798,0.8090635197183892,829.6380664282175,3335.6449130110254,0.19093648028160998,4999.999999999994,1032.7535302845918,231.5675460588867,289386.01483459276,533449.7388813281,0.37943082196104283,1.462155487998658,1.285321460157479,1.748524634236708,518986.72178686725,0.00316442062098643,-0.7260145268578073,0.0,53.114082009408236,5.975746870865886,5.267734039919268,2020-10-23
32,3443.416545719925,5184498.755539725,2326220.096194291,2858278.65934542,1191012.398200732,1667266.2611446814,1172694.381098161,0.5531226793941121,0.32143361817164356,0.2260847032717754,0.1045324930766738,0.8097457857289356,840.0487320651469,3374.16589862631,0.19025421427106345,4999.999999999994,1036.8997511079451,234.538876219632,292352.49269542366,539650.3657998084,0.3813078049692582,1.4615826951886266,1.2951043185860238,1.7344397013472264,519714.0097421587,0.003169491850015683,-0.7013398117050116,0.0,53.06367535926178,5.936300021748606,5.299056180084677,2020-10-26
33,3449.4280179819593,5205662.413594916,2328005.827714503,2877656.5858803997,1188508.6059301037,1689147.9799502897,1188085.1853686734,0.5544302170723506,0.32416378131774176,0.22800500062050993,0.10375880380196935,0.8103730181965959,852.0845056529048,3418.470951549097,0.18962698180340315,4999.999999999994,1041.1324827189835,237.61703707373448,295178.11730045103,545709.3277682078,0.38306523651954927,1.4623161849337012,1.3048341486884028,1.7230876606378542,520737.2301508398,0.0031834882797452902,-0.6745139286994688,0.0,53.06153552751853,5.897753709477635,5.325850557170546,2020-10-27
34,3455.588591501204,5227287.263436418,2328462.959039052,2898824.3043973516,1187132.0486477283,1711692.255749617,1203942.0081041418,0.5559909985276514,0.3269752094082098,0.22998245677216855,0.1029766483027613,0.8109402451604749,865.6676950425285,3468.289397331754,0.18905975483952417,4999.999999999994,1045.4574526872839,240.78840162082818,297853.1647889447,551602.2007978602,0.3846965736889775,1.4643381164156524,1.3144454172438125,1.7145212314655176,522065.08368726296,0.0032065072411994015,-0.6457606591916756,0.0,53.10719483662943,5.860401057179069,5.348072185952097,2020-10-28
35,3461.8934017076094,5249401.749600546,2327693.3064891538,2921708.443111378,1186905.8005372735,1734802.6425740982,1220197.012721981,0.5577881393179117,0.32984819514932584,0.23200321033391147,0.10218878719534455,0.8114432332165099,880.707612850958,3523.2995268981585,0.18855676678348918,4999.999999999994,1049.8803499201094,244.03940254439598,300369.42354016576,557307.8539349069,0.38619658736128687,1.467621406027834,1.323876872827905,1.708766605570084,523703.48259221134,0.0032385699383010455,-0.6153069996302494,0.0,53.199765316973696,5.824510096079551,5.365702681046785,2020-10-29
36,3468.3372391592256,5272034.070346553,2325805.5694772974,2946228.5008692397,1187845.1553873436,1758383.3454818898,1236782.8205480967,0.5598038405947761,0.33276335583045547,0.23405362821282422,0.10139791625209062,0.8118784627584792,897.1015891235722,3583.13261009188,0.18812153724151992,4999.999999999994,1054.4068140693107,247.35656410961917,302720.1624909178,562808.3316751507,0.3875613056350183,1.472130244013019,1.3330714591759873,1.705824783136293,525655.6842878248,0.0032796255970501957,-0.5833823604285187,0.0,53.337966359995015,5.790324360247503,5.378749030277943,2020-10-30
37,3474.914561962934,5295212.124691117,2322914.6573267975,2972297.467364304,1189958.0200542188,1782339.447310079,1253632.670306134,0.5620194856140529,0.3357016684971844,0.23612033035541835,0.10060666506989602,0.8122431032190107,914.7359839967357,3647.3769092243915,0.1877568967809884,4999.999999999994,1059.0424249382236,250.7265340612267,304900.09945309814,568088.7363789064,0.3887879572316243,1.4778206111012442,1.3419762285462187,1.705672908855635,527922.4249925266,0.0033295556147017527,-0.5502177648311046,0.0,53.52015237133803,5.758063481334361,5.3872423680384225,2020-11-02
38,3481.6195081951855,5318963.4594428465,2319141.016091345,2999822.4433514858,1193245.3079245882,1806577.135426892,1270680.577606724,0.5644157362461317,0.33864450512445166,0.23819021448713276,0.09981759573863055,0.8125349883105909,933.4872003603307,3715.5816926232706,0.1874650116894083,4999.999999999994,1063.7926918885694,254.1361155213447,306905.36943124956,573137.1106858556,0.3898749149035834,1.4846407951476392,1.350542255082809,1.7082656079882714,530502.0533359488,0.0033881777089436196,-0.5160450477805147,0.0,53.74434042398467,5.72792378331581,5.391236748654228,2020-11-03
39,3488.4459083227357,5343315.216236772,2314609.9553745603,3028705.260862195,1197701.332378287,1831003.928483902,1287861.494436731,0.5669726294864004,0.3415736677896817,0.2402504808518341,0.0990332015095858,0.8127525912665734,953.2226965203104,3787.2612481803817,0.1872474087334256,4999.999999999994,1068.6630432473544,257.5722988873461,308733.4929401111,577944.3199298977,0.39082163884251453,1.492531907770275,1.3587245481792172,1.713536322424946,533390.663973859,0.0034552500670746713,-0.4810960547837212,0.0,54.00823791139035,5.700078877233025,5.390807919748164,2020-11-04
40,3495.387297623378,5368294.078568845,2309450.9751495477,3058843.103419282,1203314.2002510359,1855528.9031682399,1305111.4686484996,0.5696696739656614,0.344471423845918,0.24228865695131835,0.09825590546392336,0.8128950000821884,973.8019988612266,3861.8988969000793,0.18710499991781082,4999.999999999994,1073.6588157137692,261.0222937296998,310383.34432217025,582503.9345540024,0.39162862008729193,1.5014284009879946,1.3664819658413503,1.7213986467488764,536582.231203085,0.003530475495182834,-0.4456018407787522,0.0,54.309270200620475,5.674680255933904,5.3860520956034765,2020-11-05
41,3502.4369286066794,5393926.218830438,2303797.0925784446,3090129.126251977,1210066.2052971718,1880062.9209547997,1322367.803449102,0.57248594646055,0.3473205410949555,0.24429262228481122,0.09748805918112323,0.81296189275555,995.0777145087799,3938.9510064474166,0.18703810724444903,4999.999999999994,1078.785243766088,264.4735606898204,311855.120065213,586812.1125250632,0.39229732393215927,1.5112585838582568,1.3737771280507578,1.7317476642976715,540068.7425764431,0.003613505567323077,-0.4097918690012814,0.0,54.64460828548674,5.651857888814303,5.377084730527487,2020-11-06
42,3509.587783434718,5420237.245342836,2297784.168831977,3122453.0765108424,1217934.221652387,1904518.8548584504,1339569.2168895858,0.57540018840395,0.3501043229604736,0.24625063308846934,0.09673194140743221,0.8129535125286667,1016.8965439923529,4017.851004696323,0.18704648747133246,4999.999999999994,1084.0474490685674,267.91384337791703,313150.30711987684,590867.4817487494,0.3928301333348445,1.5219451391149696,1.3805763301278353,1.7444612832252306,543840.3325176626,0.0037039447746954586,-0.37389320985120433,0.0,55.011196439683516,5.631720816559276,5.364039292215232,2020-11-09
43,3516.8325863428145,5447252.149391739,2291550.2359090075,3155701.913482713,1226890.0972964657,1928811.8161862418,1356656.0013542199,0.5783909023954116,0.35280664366116865,0.2481513470748812,0.09598975672431229,0.8128706431284486,1039.1002939075597,4098.013393277816,0.1871293568715506,4999.999999999994,1089.4504298783477,271.3312002708439,314271.65121720056,594671.0224843592,0.39323029232467405,1.533405639806334,1.3868494560950198,1.7594015725636527,547885.4159363118,0.0038013546748231378,-0.3381297397592352,0.0,55.40577986992417,5.614357745884297,5.347066035113115,2020-11-10
44,3524.1638160602693,5474995.252261753,2285234.823456095,3189760.4288056404,1236901.0475160212,1952859.3812896146,1373570.1830497435,0.581436448711568,0.35541198338388735,0.2499838481725681,0.09526363421688888,0.8127145840077175,1061.5268895787806,4178.837761128196,0.1872854159922817,4999.999999999994,1094.999050452351,274.7140366099486,315223.1251861767,598225.9497596722,0.39350184941068744,1.545553065932679,1.3925698920399852,1.7764160982851491,552190.8218427245,0.003905258040730424,-0.3027213400534905,0.0,55.82493236907735,5.59983764427652,5.326330773782538,2020-11-11
45,3531.5737182310986,5503490.152270898,2278978.285587038,3224511.8666838417,1247930.0483672284,1976581.8183166087,1390255.6814946115,0.5845151418165527,0.35790546345675905,0.2517376712654852,0.09455562614239935,0.8124871255862144,1084.0113877217032,4259.71279803725,0.18751287441378467,4999.999999999994,1100.6980304541798,278.05113629892224,316009.89727130224,601537.5957858003,0.3936496009897521,1.5582963210843004,1.3977144394788468,1.7953392593639323,556741.9269629263,0.004015143010120751,-0.2678830958260704,0.0,56.265083969303454,5.588210334735993,5.302013656263537,2020-11-12
46,3539.054317834768,5532759.671805092,2272921.1277024355,3259838.5441026385,1259936.2301385624,1999902.3139640708,1406658.4690082427,0.5876053468724161,0.3602728815223291,0.25340282693252203,0.09386770659864122,0.8121905244916096,1106.3869891058625,4340.020308196425,0.18780947550838945,4999.999999999994,1106.5519343610185,281.3316938016486,316638.29945013055,604613.2923720423,0.3936790347546777,1.5715407490793023,1.4022632287193533,1.8159936238381407,561522.7893535605,0.004130467234554773,-0.23382449479965395,0.0,56.72254859519075,5.579507090516908,5.274307937438439,2020-11-13
47,3546.5974316069264,5562825.804352659,2267203.3333092327,3295622.4710434075,1272875.270813538,2022747.2002298657,1422726.730200268,0.5906855762495429,0.36250074671069127,0.2549698261870038,0.09320177019242068,0.8118274788005104,1128.486051217189,4419.139223747052,0.18817252119948863,4999.999999999994,1112.565160870532,284.54534604005363,317115.79575082235,607462.2533407363,0.39359627310232975,1.5851886506014277,1.4061996322240882,1.8381912648717287,566516.2820168147,0.004250662028628347,-0.20074862619407619,0.0,57.193551716892124,5.573741229868827,5.243418752395485,2020-11-16
48,3554.1946804601453,5593709.661538819,2261963.690840278,3331745.970698522,1286699.7895334363,2045046.1811650814,1438411.0214597753,0.5937345860370684,0.36457631481262065,0.25642970521619257,0.0925596307080008,0.8114011032794701,1150.141100920538,4496.449618328543,0.18859889672052887,4999.999999999994,1118.741932307764,287.68220429195503,317450.9505696966,610095.4569421118,0.3934080165417467,1.5991397998379078,1.4095101779736698,1.8617350968163862,571704.2265153445,0.004375136519150561,-0.16885137959292518,0.0,57.674258003261,5.570908710777924,5.209561889792478,2020-11-17
